varied_param,correlation_search_space_dimension,correlation_search_space_resolution,correlation_search_space_smear_deviation,distance_variance_penalty,angle_variance_penalty,coarse_search_angle_offset,coarse_angle_resolution,minimum_angle_penalty,minimum_distance_penalty,max_laser_range,metric_type,sub_metric,stat,value
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,odom accum path length (m),max,11.653021
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,total rotation (rad),mean,9.552023599999998
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,total rotation (rad),std_dev,0.2525910715774413
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,total rotation (rad),median,9.587759
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,total rotation (rad),min,9.156728
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,total rotation (rad),max,9.825281
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,duration (s),mean,23.7514
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,duration (s),std_dev,0.20049598499720764
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,duration (s),median,23.78
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,duration (s),min,23.423999999999996
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,duration (s),max,23.973
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,completion,successes,count,5.0
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,completion,failures,count,0.0
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,completion,errors,count,0.0
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,completion,data or metrics missing,count,0.0
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,latency,latency,mean,0.0053623188405797105
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,latency,latency,std_dev,0.0030382633029974026
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,latency,latency,median,0.004
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,latency,latency,min,0.0
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,latency,latency,max,0.013000000000000001
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,trace,mean,0.0056079154929577464
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,trace,std_dev,0.0015325037807225738
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,trace,median,0.0051185
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,trace,min,0.002569
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,trace,max,0.010417
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,trace,rmse,0.005813543154917189
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,det,mean,3.735575859647886e-10
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,det,std_dev,2.8437974344338015e-10
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,det,median,2.9673682450000016e-10
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,det,min,5.5275355999999906e-11
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,det,max,1.593828931999999e-09
correlation_search_space_smear_deviation,0.2,0.01,0.01767766952966368,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,det,rmse,4.694860045973289e-10
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,APE,mean,0.07348164686399641
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,APE,std_dev,0.060710593532307185
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,APE,median,0.059526761434241786
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,APE,min,5.421010862427522e-20
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,APE,max,0.3445410602254853
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,APE,rmse,0.09531699005366302
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,RPE,mean,0.056503817699388975
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,RPE,std_dev,0.035768355636958245
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,RPE,median,0.04302105582549858
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,RPE,min,0.006512084923146538
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,RPE,max,0.19644624977188882
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,RPE,rmse,0.06687343777298806
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num associated poses,mean,27.4
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num associated poses,std_dev,0.4898979485566356
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num associated poses,median,27.0
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num associated poses,min,27.0
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num associated poses,max,28.0
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num gt poses,mean,179.0
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num gt poses,std_dev,10.256705123966467
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num gt poses,median,178.0
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num gt poses,min,169.0
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num gt poses,max,198.0
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,odom accum path length (m),mean,11.564002599999998
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,odom accum path length (m),std_dev,0.1238605790356239
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,odom accum path length (m),median,11.544848
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,odom accum path length (m),min,11.428528
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,odom accum path length (m),max,11.745747
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,total rotation (rad),mean,9.9960486
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,total rotation (rad),std_dev,1.138232938917619
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,total rotation (rad),median,9.710139
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,total rotation (rad),min,8.6917
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,total rotation (rad),max,11.849899
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,duration (s),mean,24.5542
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,duration (s),std_dev,1.3291960577732704
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,duration (s),median,24.386999999999997
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,duration (s),min,23.383
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,duration (s),max,27.045
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,completion,successes,count,5.0
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,completion,failures,count,0.0
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,completion,errors,count,0.0
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,completion,data or metrics missing,count,0.0
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,latency,latency,mean,0.003416058394160584
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,latency,latency,std_dev,0.001672632156918115
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,latency,latency,median,0.003
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,latency,latency,min,0.0
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,latency,latency,max,0.009000000000000001
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,trace,mean,0.005906892857142857
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,trace,std_dev,0.0026429583767773475
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,trace,median,0.005128000000000001
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,trace,min,0.002537
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,trace,max,0.020817
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,trace,rmse,0.006471214121565046
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,det,mean,4.1399585144285697e-10
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,det,std_dev,4.4883627877553555e-10
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,det,median,2.6237565699999974e-10
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,det,min,4.772887100000001e-11
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,det,max,2.7083525759999936e-09
correlation_search_space_smear_deviation,0.2,0.01,0.02499999999999999,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,det,rmse,6.106116361133042e-10
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,APE,mean,0.07240879439092537
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,APE,std_dev,0.04444617426646672
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,APE,median,0.06003749786129306
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,APE,min,1.1102231569740467e-16
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,APE,max,0.1921384933433356
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,APE,rmse,0.08496173204491793
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,RPE,mean,0.05482538304637935
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,RPE,std_dev,0.03705432755535921
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,RPE,median,0.04377822454253971
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,RPE,min,0.017629617179744896
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,RPE,max,0.19943606806328756
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,RPE,rmse,0.06617284803272466
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num associated poses,mean,27.5
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num associated poses,std_dev,0.8660254037844386
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num associated poses,median,27.0
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num associated poses,min,27.0
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num associated poses,max,29.0
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num gt poses,mean,176.75
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num gt poses,std_dev,1.299038105676658
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num gt poses,median,177.0
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num gt poses,min,175.0
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num gt poses,max,178.0
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,odom accum path length (m),mean,11.6032915
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,odom accum path length (m),std_dev,0.09885491454778605
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,odom accum path length (m),median,11.603334499999999
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,odom accum path length (m),min,11.465076
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,odom accum path length (m),max,11.741421
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,total rotation (rad),mean,9.6049235
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,total rotation (rad),std_dev,0.27588663979748984
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,total rotation (rad),median,9.515181
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,total rotation (rad),min,9.354361
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,total rotation (rad),max,10.034971
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,duration (s),mean,24.26775
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,duration (s),std_dev,0.21985264951780586
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,duration (s),median,24.339000000000002
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,duration (s),min,23.904000000000003
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,duration (s),max,24.488999999999997
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,completion,successes,count,4.0
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,completion,failures,count,0.0
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,completion,errors,count,1.0
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,completion,data or metrics missing,count,1.0
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,latency,latency,mean,0.005945454545454546
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,latency,latency,std_dev,0.004455510099633248
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,latency,latency,median,0.004
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,latency,latency,min,0.0
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,latency,latency,max,0.016
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,trace,mean,0.005931336283185841
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,trace,std_dev,0.0030718419414843415
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,trace,median,0.004969
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,trace,min,0.002847
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,trace,max,0.022149
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,trace,rmse,0.006679593027849759
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,det,mean,4.0809684191150423e-10
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,det,std_dev,4.626286183775873e-10
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,det,median,2.5180189399999997e-10
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,det,min,5.813848499999997e-11
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,det,max,3.0204147740000017e-09
correlation_search_space_smear_deviation,0.2,0.01,0.03535533905932737,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,cov,det,rmse,6.169021566829691e-10
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,APE,mean,0.06948613750179371
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,APE,std_dev,0.05640786519343849
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,APE,median,0.05196488676239048
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,APE,min,5.421010862427522e-20
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,APE,max,0.2791988233881965
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,APE,rmse,0.08949955620336514
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,RPE,mean,0.054641621953494104
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,RPE,std_dev,0.03472846847699555
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,RPE,median,0.044175819086894996
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,RPE,min,0.014285468995205665
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,RPE,max,0.17840500654548924
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,RPE,rmse,0.0647439060643258
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num associated poses,mean,27.2
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num associated poses,std_dev,0.9797958971132713
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num associated poses,median,27.0
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num associated poses,min,26.0
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num associated poses,max,29.0
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num gt poses,mean,174.0
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num gt poses,std_dev,5.059644256269407
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num gt poses,median,172.0
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num gt poses,min,169.0
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,num gt poses,max,181.0
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,odom accum path length (m),mean,11.5582638
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,odom accum path length (m),std_dev,0.09484031831325761
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,odom accum path length (m),median,11.523994
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,odom accum path length (m),min,11.448932
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,odom accum path length (m),max,11.707763
correlation_search_space_smear_deviation,0.2,0.01,0.049999999999999996,1.0,2.0,0.175,0.0175,0.9,0.5,5.0,traj,total rotation (rad),mean,9.5010586
