varied_param,throttle_scans,map_update_interval,resolution,minimum_time_interval,minimum_travel_distance,minimum_travel_heading,metric_type,sub_metric,stat,value
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,RPE,rmse,0.08127324232265196
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,num associated poses,mean,14.8
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,num associated poses,std_dev,0.39999999999999997
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,num associated poses,median,15.0
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,num associated poses,min,14.0
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,num associated poses,max,15.0
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,num gt poses,mean,176.4
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,num gt poses,std_dev,1.8547236990991407
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,num gt poses,median,176.0
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,num gt poses,min,174.0
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,num gt poses,max,179.0
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,odom accum path length (m),mean,11.562171000000001
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,odom accum path length (m),std_dev,0.06352627282628799
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,odom accum path length (m),median,11.58213
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,odom accum path length (m),min,11.455965
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,odom accum path length (m),max,11.633454
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,total rotation (rad),mean,9.892429400000001
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,total rotation (rad),std_dev,0.33408874428905877
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,total rotation (rad),median,9.803872
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,total rotation (rad),min,9.443703
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,total rotation (rad),max,10.30163
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,duration (s),mean,24.1462
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,duration (s),std_dev,0.23013248358282642
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,duration (s),median,24.032999999999998
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,duration (s),min,23.842000000000002
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,traj,duration (s),max,24.446
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,completion,successes,count,5.0
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,completion,failures,count,0.0
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,completion,errors,count,0.0
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,completion,data or metrics missing,count,0.0
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,latency,latency,mean,0.0024189189189189188
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,latency,latency,std_dev,0.0010905832403978475
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,latency,latency,median,0.002
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,latency,latency,min,0.0
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,latency,latency,max,0.008
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,cov,trace,mean,0.011515683544303799
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,cov,trace,std_dev,0.02097143562360588
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,cov,trace,median,0.006136
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,cov,trace,min,0.002542
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,cov,trace,max,0.125639
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,cov,trace,rmse,0.023925134892150448
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,cov,det,mean,6.3988762201139175e-09
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,cov,det,std_dev,3.1995219731577324e-08
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,cov,det,median,3.8140896499999945e-10
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,cov,det,min,5.332593999999995e-11
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,cov,det,max,2.6837486452799966e-07
minimum_travel_distance,1,0.02,0.05,0.5,2.8416,0.5,cov,det,rmse,3.262881705720044e-08
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,APE,mean,0.19626670218797831
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,APE,std_dev,0.13491419814891129
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,APE,median,0.15640968749306003
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,APE,min,1.6263032587282567e-19
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,APE,max,0.6931179456337812
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,APE,rmse,0.23816477331861707
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,RPE,mean,0.06873320258856941
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,RPE,std_dev,0.04330961518237165
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,RPE,median,0.05612913898462392
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,RPE,min,0.010153714194752726
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,RPE,max,0.23133316536918969
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,RPE,rmse,0.08124023575375962
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,num associated poses,mean,101.2
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,num associated poses,std_dev,19.6509541753066
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,num associated poses,median,95.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,num associated poses,min,82.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,num associated poses,max,139.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,num gt poses,mean,396.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,num gt poses,std_dev,229.13489476725277
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,num gt poses,median,292.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,num gt poses,min,168.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,num gt poses,max,749.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,odom accum path length (m),mean,13.389337799999998
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,odom accum path length (m),std_dev,6.087915368389524
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,odom accum path length (m),median,11.60109
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,odom accum path length (m),min,7.056937
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,odom accum path length (m),max,25.036347
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,total rotation (rad),mean,13.182902799999999
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,total rotation (rad),std_dev,2.8361445276703656
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,total rotation (rad),median,13.349778
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,total rotation (rad),min,8.611634
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,total rotation (rad),max,16.239712
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,duration (s),mean,54.6958
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,duration (s),std_dev,31.783487809867562
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,duration (s),median,40.262
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,duration (s),min,22.96
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,traj,duration (s),max,103.42899999999999
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,completion,successes,count,2.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,completion,failures,count,3.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,completion,errors,count,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,completion,data or metrics missing,count,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,latency,latency,mean,0.06547826086956521
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,latency,latency,std_dev,0.41378153011673946
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,latency,latency,median,0.006
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,latency,latency,min,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,latency,latency,max,6.5120000000000005
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,cov,trace,mean,0.005278358823529412
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,cov,trace,std_dev,0.0019509293287445033
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,cov,trace,median,0.0049835
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,cov,trace,min,0.0022340000000000003
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,cov,trace,max,0.019958999999999998
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,cov,trace,rmse,0.005627361470146224
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,cov,det,mean,2.4857392771176467e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,cov,det,std_dev,1.9382937307057385e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,cov,det,median,1.964519615000003e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,cov,det,min,3.733553200000002e-11
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,cov,det,max,2.1049752240000007e-09
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.0888,cov,det,rmse,3.152123465268854e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,APE,mean,0.11544954621521103
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,APE,std_dev,0.09241387488589776
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,APE,median,0.08181802893473422
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,APE,min,5.421010862427522e-20
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,APE,max,0.4209408082643638
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,APE,rmse,0.14788144573517165
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,RPE,mean,0.06914720054178665
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,RPE,std_dev,0.0437155726887314
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,RPE,median,0.0585722773792637
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,RPE,min,0.00977491360023927
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,RPE,max,0.2248394779697233
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,RPE,rmse,0.08180700849114224
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,num associated poses,mean,60.6
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,num associated poses,std_dev,16.788091017146648
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,num associated poses,median,62.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,num associated poses,min,31.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,num associated poses,max,83.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,num gt poses,mean,172.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,num gt poses,std_dev,29.732137494637012
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,num gt poses,median,172.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,num gt poses,min,125.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,num gt poses,max,219.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,odom accum path length (m),mean,10.373764
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,odom accum path length (m),std_dev,2.497899946567436
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,odom accum path length (m),median,11.511025
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,odom accum path length (m),min,5.38604
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,odom accum path length (m),max,11.891103
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,total rotation (rad),mean,9.1895926
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,total rotation (rad),std_dev,2.752675472384829
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,total rotation (rad),median,9.198913
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,total rotation (rad),min,4.692307
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,total rotation (rad),max,13.382186
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,duration (s),mean,23.6432
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,duration (s),std_dev,4.128572993178151
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,duration (s),median,23.663000000000004
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,duration (s),min,17.101
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,traj,duration (s),max,30.156
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,completion,successes,count,4.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,completion,failures,count,1.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,completion,errors,count,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,completion,data or metrics missing,count,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,latency,latency,mean,0.004023102310231024
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,latency,latency,std_dev,0.0025295861750996716
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,latency,latency,median,0.004
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,latency,latency,min,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,latency,latency,max,0.02
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,cov,trace,mean,0.005070805194805195
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,cov,trace,std_dev,0.0012437977613510346
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,cov,trace,median,0.004982500000000001
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,cov,trace,min,0.002484
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,cov,trace,max,0.016308
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,cov,trace,rmse,0.005221120396505447
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,cov,det,mean,2.345355060162337e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,cov,det,std_dev,1.333602121275338e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,cov,det,median,2.0263151549999985e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,cov,det,min,4.95929939999999e-11
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,cov,det,max,9.780348519999981e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.12558216433873085,cov,det,rmse,2.6979964744415737e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,APE,mean,0.11351920342354525
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,APE,std_dev,0.07354928911922118
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,APE,median,0.10601537407421645
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,APE,min,8.131516293641283e-19
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,APE,max,0.35290746141252016
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,APE,rmse,0.13526310463633104
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,RPE,mean,0.06255017167111492
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,RPE,std_dev,0.038139494233257215
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,RPE,median,0.05148407188089353
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,RPE,min,0.007455318986978003
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,RPE,max,0.203420946603742
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,RPE,rmse,0.0732608012272225
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,num associated poses,mean,58.6
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,num associated poses,std_dev,14.77294825009551
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,num associated poses,median,51.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,num associated poses,min,47.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,num associated poses,max,87.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,num gt poses,mean,204.2
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,num gt poses,std_dev,46.91012683845568
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,num gt poses,median,175.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,num gt poses,min,175.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,num gt poses,max,296.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,odom accum path length (m),mean,12.0505758
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,odom accum path length (m),std_dev,0.9904113145426803
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,odom accum path length (m),median,11.584001
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,odom accum path length (m),min,11.435352
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,odom accum path length (m),max,14.022143
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,total rotation (rad),mean,12.4170826
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,total rotation (rad),std_dev,4.900380071906814
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,total rotation (rad),median,9.696347
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,total rotation (rad),min,9.290592
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,total rotation (rad),max,22.046162
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,duration (s),mean,28.0968
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,duration (s),std_dev,6.469514893714986
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,duration (s),median,24.209000000000003
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,duration (s),min,23.871999999999996
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,traj,duration (s),max,40.724000000000004
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,completion,successes,count,4.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,completion,failures,count,1.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,completion,errors,count,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,completion,data or metrics missing,count,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,latency,latency,mean,0.011679180887372015
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,latency,latency,std_dev,0.04073814838453074
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,latency,latency,median,0.003
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,latency,latency,min,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,latency,latency,max,0.5840000000000001
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,cov,trace,mean,0.005069720538720539
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,cov,trace,std_dev,0.0014988265261768711
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,cov,trace,median,0.004933
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,cov,trace,min,0.002328
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,cov,trace,max,0.018436
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,cov,trace,rmse,0.005286638563047061
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,cov,det,mean,2.517200517676767e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,cov,det,std_dev,1.5979833986447388e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,cov,det,median,2.0605238099999953e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,cov,det,min,4.089051899999995e-11
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,cov,det,max,1.1810245460000008e-09
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.1776,cov,det,rmse,2.9815850463363234e-10
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,APE,mean,0.11302624068824338
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,APE,std_dev,0.06349156088070851
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,APE,median,0.09994808007688014
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,APE,min,1.0842021724855044e-19
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,APE,max,0.27897965693741933
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,APE,rmse,0.1296383792986685
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,RPE,mean,0.0633699597866154
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,RPE,std_dev,0.03703421638590733
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,RPE,median,0.05354648129574504
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,RPE,min,0.013395901529058455
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,RPE,max,0.250808461157239
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,RPE,rmse,0.07339812658832282
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,num associated poses,mean,43.6
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,num associated poses,std_dev,7.761443164772903
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,num associated poses,median,40.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,num associated poses,min,38.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,num associated poses,max,59.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,num gt poses,mean,180.4
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,num gt poses,std_dev,12.893409169028958
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,num gt poses,median,178.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,num gt poses,min,169.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,num gt poses,max,205.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,odom accum path length (m),mean,11.633680600000002
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,odom accum path length (m),std_dev,0.23507281717850737
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,odom accum path length (m),median,11.517934
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,odom accum path length (m),min,11.469338
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,odom accum path length (m),max,12.096363
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,total rotation (rad),mean,10.7028874
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,total rotation (rad),std_dev,2.5463980653849547
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,total rotation (rad),median,9.386159
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,total rotation (rad),min,8.659285
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,total rotation (rad),max,15.58121
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,duration (s),mean,24.762600000000003
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,duration (s),std_dev,1.7364190277695053
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,duration (s),median,24.449000000000005
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,duration (s),min,23.371
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,traj,duration (s),max,28.098999999999997
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,completion,successes,count,5.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,completion,failures,count,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,completion,errors,count,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,completion,data or metrics missing,count,0.0
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,latency,latency,mean,0.00611467889908257
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,latency,latency,std_dev,0.005259387861406565
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,latency,latency,median,0.004
minimum_travel_heading,1,0.02,0.05,0.5,0.5,0.2511643286774617,latency,latency,min,0.0
